sound_id,3D,ADHD,ASMR,Abstract,Afternoon,AfternoonTraffic,AirConditioner,Airplane,Airport,Ancestral,Anger,Anxiety relief,Aquarium,ArcticWind,AsmrBedSheets,AsmrBoilingWater,AsmrBubbleWrap,AsmrDriedHerbs,AsmrEarBlowing,AsmrEarBrushing,AsmrEarCleaning,AsmrEarMassage,AsmrElvishWhispers,AsmrFallingBeads,AsmrFingerFlutter,AsmrFizzyDrink,AsmrFoam,AsmrIceCube,AsmrMakeupBrush,AsmrMicScratching,AsmrPageTurning,AsmrPurring,AsmrRain,AsmrSkillet,AsmrSlime,AsmrSlush,AsmrStickySlime,AsmrVinylCrackle,AsmrWalkingOnSnow,AsmrWriting,Astral,Autumn,AutumnForest,BabyBells,BabyMarimba,BabyShusher,Back to School,BaliMist,BambooChimes,BambooWaterFountain,BassMusic,BathFilling,Bats,Beach,Bedtime,Bilateral,Binaural10hz,Binaural20hz,Binaural25hz,Binaural4hz,Binaural5hz,Binaural8hz,Birds,Bluenoise,Boardwalk,BoilingPotion,Bored,BrahmsLullaby,BrainScanner,Brainwaves,BrownNoise,BubblingMagma,Bullfrog,Bumblebees,Butterfly,Calm,Campfire,CanadianForest,Canal,Carnival,Cascade,CascadingHarmony,CatPurring,Cavern,CelestialMelody,Chachalaca,Chickens,Chicks,Chirp,Choir,Christmas,Cicadas,City,CityAmbience,CoffeeShop,ColdRattle,Colored Noise,ComputerBeeps,CosmicTexture,Cows,Cranes,CreakingBranches,Crickets,Crowd,CuckooBird,Cultural,Dawn,Daytime,De-Stress,DeepBass,DeepBrownNoise,Depressed,Dishwasher,DistantTrain,Dolphins,Downpour,DowntownMontreal,Dramatic,Dreams,Dreamscape,Drive,DrivingInRain,DroningBass,Drum,Dryer,Ducks,Duduk,EarthDrama,EchoingHarmony,Empowering,Escapism,Eternity,EveningJungle,EvergreenNoise,Exam Season,ExtendingHarmony,Fall,Fall Asleep,Fall Back Asleep,FallEquinox,Festive,FireCrackles,Fireplace,Flamingos,FloatingBoat,Flute,Flute2,Focus,FogHorn,Forest,ForestRain,Fountain,FountainPaintPots,Frogs,FrozenLakeSong,FrozenStream,GrandfatherClock,GrazingMule,GreenNoise,GreyNoise,Grieving,Grounding,Guitar,HairDryer,Halloween,Harmony,Healing,HeavyRain,Highway,HorsesTrotting,HotTub,Humming,IcySnow,Immersed,India,IndianDrums,Indoor City,Indoor Nature,IndustrialFan,Isochronic10hz,Isochronic20hz,Isochronic25hz,Isochronic4hz,Isochronic5hz,Isochronic8hz,Joy,Jupiter,Keyboard,KitchenFanHood,Lack of Energy,LakeTiticaca,Lakeshore,LappingWater,LaserBeam,LayeredBrown,LeakyPipes,Library,LightRain,Loon,Lounge,LullabyMelody,MagicChimes,Magical,Major Foley,Medieval,Melody,MeltingSnow,Mermaids,MetroTrain,MilkyWay,Minor Foley,MintNoise,MonkChant,Morning,MorningBirdsong,MorningRain,Multi-Voice,Music,MusicBox,NREM N1,NREM N2,NREM N3,Napping,New Year's,NiagaraFalls,Night,Nighttime,No Location,NoiseTexture,North America,OakTree,Ocean,OldFaithful,Om,Orbit,Orchestral,OscillatingFan,Outdoor City,Outdoor Nature,OuterSpace,Outerspace,Overthinking,Owls,PachelbelCanon,PackOfWolves,Pain Management,Peepers,Piano,PinkNoise,Playful,Playground,Positive,Pride Month,PulsingBass,REM,Rain,RainOnRoof,RainOnTent,RainOnWindow,RainStick,RaindropMelody,Rainstorm,RainyDay,Rattle,Reactor,Relaxation,Retro,River,Robin,RocketEngine,RollingThunder,RustlingLeaves,Sailing,SantasSleigh,Seabirds,SeafoamNoise,Seagulls,Seaside,Self-esteem,Sentimental,ServerRoom,SheepWalking,ShiftingBass,ShimmeryTexture,Shower,SingingBowlBig,SingingBowlMedium,SingingBowlSmall,SlowWaves,Snowshoes,SoftPiano,Solfeggio,Solfeggio174hz,Solfeggio285hz,Solfeggio417hz,Solfeggio432hz,Solfeggio528hz,Solfeggio639hz,Solfeggio741hz,Solfeggio852hz,Solfeggio963hz,Spaceship,Spiritual,SpokenBreathing,SpokenCountingSheep,SpokenHypnoticWords,SpokenSleepAffirmations,Spring,SpringShowers,Sprinkler,Starfield,Storm,Summer,SunnyDay,SweetDreams,SweetHourPrayer,Synthwave,Thunder,Thunderstorm,TibetanBowl,TibetanBowlBig,TibetanBowlMedium,TibetanBowlSmall,TinFoil,Tinnitus,Tinnitus Awareness Week,Toskana,Train,Tribal,TropicalBirds,TruckEngine,Underwater,UrbanRain,Vacuum,VioletNoise,Voices,WalkingInSpaceship,WalkingInWoods,WalkingOnLeaves,Watching,WaterDripping,WaterRipples,WaterTapping,Waterfall,WavesOnRocks,Whales,Whales2,WhiteNoise,WindChimes,WindInPalmTrees,WindInTrees,WindSurge,Winds,Winter,WinterForest,Wolf,Womb,Women's health,WoodenSoup,Woodpecker,YellowstoneLake,Zen,aceltictale,adventuresKintaro_music,aibel,alexeyseliverstov,anewdaylofi,angerSoother,anxietyHealer,aquietspirit,astralblessings,atriptosrilanka_music,aurora,awakenorchestral,bachcelloallemande,bachcellocourante,bachcellogigue,bachcellominuets,bachcelloprelude,bachcellosarabande,bachsaironthegstring,beethovensmoonlightsonata,blissfull3d,calmingcrystalssb,candlelightclarinet,carnivalofdreams,celestialSerenity,chilloutgroove,chopinsnocturne,clarityalertness,cliffsofriomaggoire,cloudsleasalonga,cloudsnovoice,cosmicdust,cozycornerlofi,curiosityorchestral,dancingsnowflakes,daydreamhighway,deepsleep,deepsleepdeltawaves,deeptranquilsleep,delightorchestral,deliverance,deltadreamscape,dragonsdance,dreameravenue,dreamlullaby,dreamoflight,dreamscape,dreamscometrue,dreamyDelight,dreamybeatslofi,droneofdusk,dynamix_sound_bath,earlyhourslofi,earthflute,echoesOfsleep,elementary,emeraldocean,emotionalRelease,energycleansing,escapetoparadise,eternityextended,etherealslumber,euphoricEscapes,eveningjazz,eveningstar,existence,fairiesland,fairygarden,fieldofdreams,floatinglight,focusbetawaves,frenchcountryside,frontdoorleasalonga,frontdoornovoice,gentlegardener,goingtojupiter,greendeltasleep,harmonicreset,healingRhythmsBilateralMusic,healingStarRadiance,healingVoices,healingharmoniessb,healingrain,healingwaves,heartbeat,heartofawarriorflute,heavenlyglow,hypnotictone,imaginarylines,infiniteescape,inhaleexhaleflute,islandofangels,joekirbyarrival,joekirbycoastpart1,joekirbycoastpart2,joekirbyislandfull,joekirbylittlerest,joekirbytheairport,joekirbywalkbike,landofgiants,latenightmelody,littlewings,lovingembrace,lowflameclarinet,magicalMelodiesBilateralMusic,magicmoment,mellownightslofi,midnightinthecity,midnightphotograph,mistral,moodBalance,moonforest,moonrabbitmelody,mosaicreveriemusic,motional,mountainMist,mozartsonataforsleep,musicdreams,mysticalForestBilateralMusic,mysticaljourneymusic,mysticjourney,nessiedream,nightbreath,nightfallcascade,noplacelikehome,northernserinity,octobersunset,odetomotherhemlock,paradox,peacefulShores,peacefuldreams,peacefullsleep,peacefulunwind,positiveVibrationsMusic,puckstwilightenchanment,purification,quietstarsclarinet,radiantBliss,rainyStrollBilateralMusic,raiseenergy,reflectionorchestral,rejuvenation,relaxingbetawaves,restfulresonancesb,riseandshine,satiesgymnopedie,seaoftranquility,seasideparadise,secretsinbloom,serenadeofslumber,serenesunset,serinityofmind,serpentsrest,shepherdslullaby,sleepInOneria,sleepangels,sleepwillfindyou,sleepyNightsBilateralMusic,slowwalkhomeclarinet,solfeggio396hz,soundsofutopia,soundtherapy,spacejourney,spindles,spiritrefrain,starlitlillies,starship4musictrack,starship_music,starshippart2_music,starwoman_music,sunslipsawayclarinet,sustenanceflute,sweetmelody,tangaroaslumber,thesilenthour,thetadrift,tibetanwarmth,tiffanydayspa,tulipsleasalonga,tulipsnovoice,underwatercity_music,valleytrail,visionsoflight,wanderingstar,warmembrace,warmslumber,wavesofbliss,wearefreeleasalonga,wearefreenovoice,weavingthewind,weightedkeysleasalonga,weightedkeysnovoice,whispersfromthesea,winterjazz,winterssun,winterwoodlandsoundscape,wonderland,wonderorchestral,yetalittlewhile,yuletideserenade
music.puckstwilightenchanment,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
